cp,region,sub,reg_sub,col,del,lat_c,lon_c,num_diligencias_cpxgeo,num_addr_cpxgeo,num_diligencias_region,num_diligencias_subregion,area_sqkm,id
04870,1,2,2,PRADOS DE COYOACAN,COYOACAN,19.320553,-99.134232,0.0028308563340410475,0.0034602076124567475,4071,939,0.037341538635322066,256
04890,1,2,2,JARDINES DE COYOACAN,COYOACAN,19.312931,-99.127388,0.009200283085633405,0.02422145328719723,4071,939,0.029053074843031025,257
04899,1,2,2,EXHACIENDA COAPA,COYOACAN,19.309673,-99.130554,0.012031139419674451,0.020761245674740483,4071,939,0.01628648211015027,258
04909,1,2,2,UNIDAD CTM CULHUACAN SECC 9,COYOACAN,19.314817,-99.106071,0.006369426751592357,0.01384083044982699,4071,939,0.08820882443579414,259
04910,1,2,2,CARMEN SERDAN,COYOACAN,19.321726,-99.106514,0.0014154281670205238,0,4071,939,0.01656679354557953,260
04918,1,2,2,RESIDENCIAL CAFETALES,COYOACAN,19.311857,-99.110413,0.0537862703467799,0.05536332179930796,4071,939,0.029396122079084052,261
04920,1,2,2,LOS GIRASOLES,COYOACAN,19.309881,-99.126564,0.01910828025477707,0.031141868512110725,4071,939,0.04338274013993732,262
04929,1,NA,NA,COAPA LAS CAMPAÃ‘AS,COYOACAN,19.308958,-99.12056,0.0014154281670205238,0,4071,885,0.0031545013008195647,263
04938,1,2,2,CAMPESTRE COYOACAN,COYOACAN,19.308096,-99.11586,0.0014154281670205238,0.0034602076124567475,4071,939,0.015013980197063874,264
04939,1,2,2,MIRADOR,COYOACAN,19.306387,-99.109428,0,0,4071,939,0.014027139761822639,265
04940,1,2,2,CAMPESTRE COYOACAN,COYOACAN,19.304405,-99.118042,0.004953998584571833,0.006920415224913495,4071,939,0.021767781460557648,266
04950,1,2,2,EL MIRADOR,COYOACAN,19.304142,-99.10994,0.0028308563340410475,0.0034602076124567475,4071,939,0.01217076618376295,267
04960,1,2,2,VILLA QUIETUD,COYOACAN,19.299963,-99.105042,0.0028308563340410475,0.006920415224913495,4071,939,0.044622048850441895,268
04970,1,2,2,,COYOACAN,19.304905,-99.112396,0.010615711252653927,0.02422145328719723,4071,939,0.018585575161116176,269
04980,1,2,2,SANTA URSULA COAPA,COYOACAN,19.307184,-99.140961,0.02689313517338995,0.04152249134948097,4071,939,0.1058542670547233,270
05000,5,4,28,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.356705,-99.295357,0.03043170559094126,0.04498269896193772,4238,142,0.1131045888688236,271
05020,5,4,28,LOMA DEL PADRE,CUAJIMALPA DE MORELOS,19.340977,-99.311745,0.0014154281670205238,0,4238,142,0.1632261287479682,272
05030,5,4,28,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.360699,-99.294785,0.003538570417551309,0.010380622837370242,4238,142,0.027527890882154526,273
05100,5,2,26,LOMAS DE VISTA HERMOSA,CUAJIMALPA DE MORELOS,19.378653,-99.272682,0.05874026893135174,0.08650519031141868,4238,1465,0.2897248544245127,274
05110,5,2,26,COOPERATIVA PALO ALTO,CUAJIMALPA,19.384443,-99.250229,0.003538570417551309,0.006920415224913495,4238,1465,0.008832044170022554,275
05118,5,2,26,GRANJAS PALO ALTO,CUAJIMALPA DE MORELOS,19.382744,-99.254463,0.039631988676574664,0.04498269896193772,4238,1465,0.007923868274233073,276
05119,5,2,26,CAMPESTRE PALO ALTO,CUAJIMALPA DE MORELOS,19.378859,-99.258911,0.01910828025477707,0.02422145328719723,4238,1465,0.016206148625985514,277
05120,5,2,26,BOSQUES DE LAS LOMAS,CUAJIMALPA DE MORELOS,19.387434,-99.253296,0.35314932767162066,0.2560553633217993,4238,1465,0.13595429964160946,278
05129,5,2,26,LOMAS DEL CHAMIZAL,CUAJIMALPA DE MORELOS,19.393606,-99.266258,0.12809624911535739,0.11072664359861592,4238,1465,0.10271977322655751,279
05200,5,3,27,SAN JOSE DE LOS CEDROS,CUAJIMALPA DE MORELOS,19.366808,-99.285606,0.01627742392073602,0.02768166089965398,4238,395,0.05245308108558835,280
05214,5,2,26,LOMAS DE VISTA HERMOSA,CUAJIMALPA DE MORELOS,19.378605,-99.277481,0.003538570417551309,0.006920415224913495,4238,1465,0.03443917883538151,281
05219,5,NA,NA,GRANJAS NAVIDAD,CUAJIMALPA,19.375259,-99.285904,0.005661712668082095,0.010380622837370242,4238,885,0.03657725275779265,282
05240,5,5,29,EL MOLINO,CUAJIMALPA,19.363119,-99.285103,0,0,4238,1823,0.015125521096664239,283
05249,5,NA,NA,GRANJAS NAVIDAD,CUAJIMALPA DE MORELOS,19.372564,-99.277657,0,0,4238,885,0.03443917883538151,284
05260,5,4,28,CUAJIMALPA,CUAJIMALPA DE MORELOS,19.361931,-99.292358,0.004246284501061571,0.006920415224913495,4238,142,0.03909485171119108,285
05270,5,NA,NA,MANZANAZTITLA,CUAJIMALPA DE MORELOS,19.366907,-99.297791,7.077140835102619e-4,0,4238,885,0.005175425032790036,286
05310,5,3,27,EL MOLINITO,CUAJIMALPA,19.3617,-99.287392,0,0,4238,395,9.152086029571288e-4,287
05320,5,3,27,EL YAQUI,CUAJIMALPA DE MORELOS,19.36289,-99.280769,0.05732484076433121,0.058823529411764705,4238,395,0.03531866343514845,288
05330,5,3,27,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,19.357153,-99.28804,0.0021231422505307855,0.0034602076124567475,4238,395,0.03163495811450305,289
05348,5,5,29,LOMAS DE SANTA FE,CUAJIMALPA DE MORELOS,19.360054,-99.274399,0.7374380750176929,0.5432525951557093,4238,1823,0.3149488536721503,290
05349,5,3,27,CRUZ MANCA,CUAJIMALPA,19.358189,-99.273689,0.01132342533616419,0.010380622837370242,4238,395,0.03443917883538151,291
05360,5,4,28,LOCAXCO,CUAJIMALPA DE MORELOS,19.353874,-99.293434,7.077140835102619e-4,0,4238,142,0.007511674172528718,292
05370,5,5,29,SANTA FE,CUAJIMALPA DE MORELOS,19.360495,-99.28038,0.004246284501061571,0.0034602076124567475,4238,1823,0.0044179678522367795,293
05379,5,3,27,LOMAS DE MEMETLA,CUAJIMALPA DE MORELOS,19.353748,-99.289818,0,0,4238,395,0.005944630618443181,294
05410,5,4,28,SAN LORENZO ACOPILCO,CUAJIMALPA DE MORELOS,19.328781,-99.323914,0.008492569002123142,0.006920415224913495,4238,142,0.2556465803036896,295
05500,5,4,28,,CUAJIMALPA DE MORELOS,19.348383,-99.300491,0.016985138004246284,0.03806228373702422,4238,142,0.25417822753253183,296
05600,5,3,27,CRUZ MANCA,CUAJIMALPA DE MORELOS,19.344109,-99.275223,0.004246284501061571,0.010380622837370242,4238,395,0.26533292924044966,297
05610,5,4,28,SAN ANGEL,ALVARO OBREGON,19.329702,-99.287056,7.077140835102619e-4,0,4238,142,0.15070863577583832,298
05619,5,NA,NA,PRADOS DE LA MONTAÃ‘A,CUAJIMALPA DE MORELOS,19.356577,-99.265358,0.005661712668082095,0.006920415224913495,4238,885,0.03443917883538151,299
05620,5,5,29,SAN MATEO TLALTENANGO,CUAJIMALPA DE MORELOS,19.353214,-99.265518,0.003538570417551309,0.006920415224913495,4238,1823,0.03443917883538151,300
05710,5,4,28,SAN LORENZO ACOPILCO,CUAJIMALPA,19.318764,-99.333916,0.0014154281670205238,0,4238,142,0.055086799247669856,301
06000,9,2,45,CENTRO,CUAUHTEMOC,19.432703,-99.137535,0.2625619249823071,0.38408304498269896,5146,1419,0.03391512861241739,302
06010,9,2,45,CENTRO,CUAUHTEMOC,19.438143,-99.136894,0.08775654635527247,0.1314878892733564,5146,1419,0.04710279559131028,303
06020,9,2,45,CENTRO,CUAUHTEMOC,19.437653,-99.129234,0.11181882519462137,0.17993079584775087,5146,1419,0.064212360183105055,304
06030,9,4,47,TABACALERA,CUAUHTEMOC,19.435699,-99.154976,0.21231422505307856,0.2179930795847751,5146,1580,0.03924633861667355,305
06040,9,2,45,CENTRO,CUAUHTEMOC,19.432318,-99.148712,0.05024769992922859,0.04844290657439446,5146,1419,0.027256501373074112,306
06050,9,2,45,CENTRO,CUAUHTEMOC,19.432354,-99.143944,0.12738853503184713,0.13494809688581316,5146,1419,0.0340904829387616,307
06060,9,2,45,CENTRO,CUAUHTEMOC,19.430908,-99.129715,0.13021939136588817,0.18339100346020762,5146,1419,0.049864289190376,308
06070,9,2,45,CENTRO,CUAUHTEMOC,19.428345,-99.144745,0.029016277423920735,0.05536332179930796,5146,1419,0.021440345272820075,309
06080,9,2,45,CENTRO,CUAUHTEMOC,19.426729,-99.138138,0.10828025477707007,0.17993079584775087,5146,1419,0.04517270460315386,310
06090,9,2,45,CENTRO,CUAUHTEMOC,19.426653,-99.133049,0.09058740268931352,0.15916955017301038,5146,1419,0.04720379341382992,311
06100,7,5,39,HIPODROMO CONDESA,CUAUHTEMOC,19.408987,-99.171303,0.4295824486907289,0.5051903114186851,5851,904,0.08391258233153454,312
06140,7,5,39,CONDESA,CUAUHTEMOC,19.414223,-99.176079,0.09766454352441614,0.14186851211072665,5851,904,0.04969989042804658,313
06170,7,5,39,HIPODROMO CONDESA,CUAUHTEMOC,19.409849,-99.176201,0.11040339702760085,0.12110726643598616,5851,904,0.026517319679898996,314
06200,9,3,46,MORELOS,CUAUHTEMOC,19.448322,-99.129356,0.051663128096249115,0.06228373702422145,5146,833,0.08917547743595032,315
06220,9,3,46,PERALVILLO,CUAUHTEMOC,19.462759,-99.13559,0.017692852087756547,0.02768166089965398,5146,833,0.0662122204705936,316
06240,9,3,46,VALLE GOMEZ,CUAUHTEMOC,19.458799,-99.125175,0.009200283085633405,0.01384083044982699,5146,833,0.014237577885702983,317
06250,9,3,46,EX-HIPODROMO DE PERALVILLO,CUAUHTEMOC,19.45561,-99.130516,0.019815994338287332,0.04844290657439446,5146,833,0.04843442876061065,318
06270,9,3,46,MAZA,CUAUHTEMOC,19.455484,-99.127998,7.077140835102619e-4,0,5146,833,0.006277305373281854,319
06280,9,3,46,FELIPE PESCADOR,CUAUHTEMOC,19.455215,-99.126595,0.003538570417551309,0.006920415224913495,5146,833,0.010002029180914902,320
06300,9,3,46,GUERRERO,CUAUHTEMOC,19.442228,-99.143967,0.07714083510261854,0.10034602076124567,5146,833,0.11652095938530037,321
06350,9,3,46,BUENAVISTA,CUAUHTEMOC,19.44396,-99.151054,0.10615711252653928,0.11764705882352941,5146,833,0.08199548382429889,322
06400,9,3,46,SANTA MARIA LA RIBERA,CUAUHTEMOC,19.449009,-99.158424,0.13588110403397027,0.23875432525951557,5146,833,0.1371326391007097,323
06430,9,3,46,SANTA MARIA INSURGENTES,CUAUHTEMOC,19.46175,-99.148567,0.04246284501061571,0.04498269896193772,5146,833,0.03324722416014042,324
06450,9,3,46,ATLAMPA,CUAUHTEMOC,19.459778,-99.157646,0.0927105449398443,0.08650519031141868,5146,833,0.08368875073598564,325
06470,9,4,47,SAN RAFAEL,CUAUHTEMOC,19.437798,-99.162125,0.25548478414720455,0.2491349480968858,5146,1580,0.07979963121910873,326
06500,9,4,47,CUAUHTEMOC,CUAUHTEMOC,19.428677,-99.169518,0.6482661004953999,0.5363321799307958,5146,1580,0.09110488490986884,327
06600,9,1,44,JUAREZ,CUAUHTEMOC,19.427095,-99.162552,0.8726114649681529,0.6816608996539792,5146,1234,0.11406425740810223,328
06700,7,2,36,ROMA NORTE,CUAUHTEMOC,19.418541,-99.163612,1,1,5851,2156,0.18109976900669877,329
06700,7,2,36,ROMA NORTE,CUAUHTEMOC,19.414284,-99.165047,0.0014154281670205238,0,5851,2156,0.18109976900669877,330
06720,7,4,38,DOCTORES,CUAUHTEMOC,19.421011,-99.148155,0.39631988676574664,0.45674740484429066,5851,1230,0.191473910496514,331
06728,7,4,38,DOCTORES,CUAUHTEMOC,19.422276,-99.152054,0,0,5851,1230,0.03443917883538151,332
06760,7,1,35,ROMA SUR,CUAUHTEMOC,19.405357,-99.163574,0.5442321302193913,0.4359861591695502,5851,770,0.10577552488774462,333
06780,7,4,38,BUENOS AIRES,CUAUHTEMOC,19.404953,-99.148308,0.006369426751592357,0.010380622837370242,5851,1230,0.024683890661633397,334
06800,7,4,38,OBRERA,CUAUHTEMOC,19.418144,-99.139259,0.2222222222222222,0.28027681660899656,5851,1230,0.11932232899543514,335
06820,7,4,38,TRANSITO,CUAUHTEMOC,19.41704,-99.130867,0.12668082094833688,0.10380622837370242,5851,1230,0.04695067611288761,336
06840,7,4,38,TRANSITO,CUAUHTEMOC,19.41918,-99.128128,0.009907997169143666,0.01730103806228374,5851,1230,0.011687111637181556,337
06850,7,4,38,ASTURIAS,CUAUHTEMOC,19.405018,-99.129517,7.077140835102619e-4,0.0034602076124567475,5851,1230,0.02021521382888973,338
06860,7,4,38,VISTA ALEGRE,CUAUHTEMOC,19.40975,-99.134239,0.021231422505307854,0.02422145328719723,5851,1230,0.015581118220551573,339
06870,7,4,38,PAULINO NAVARRO,CUAUHTEMOC,19.412735,-99.128868,0.009200283085633405,0.010380622837370242,5851,1230,0.014000168615657697,340
06880,7,4,38,ALGARIN,CUAUHTEMOC,19.40555,-99.139084,0.04175513092710545,0.07958477508650519,5851,1230,0.028165473728420442,341
06890,7,4,38,AMPLIACION ASTURIAS,CUAUHTEMOC,19.406784,-99.132545,0.027600849256900213,0.04152249134948097,5851,1230,0.02349852053075591,342
06900,9,3,46,,CUAUHTEMOC,19.453701,-99.145081,0.00778485491861288,0.02422145328719723,5146,833,0.07109425964372527,343
06920,9,3,46,SAN SIMON TOLNAHUAC,CUAUHTEMOC,19.459204,-99.14431,0.01556970983722576,0.02768166089965398,5146,833,0.03781452700139817,344
07000,3,2,16,ARAGON LA VILLA,GUSTAVO A MADERO,19.479145,-99.113045,0.012738853503184714,0.020761245674740483,3742,1100,0.032857272936248655,345
07010,3,2,16,SANTA ISABEL TOLA,GUSTAVO A MADERO,19.498217,-99.114616,0.03397027600849257,0.06228373702422145,3742,1100,0.12612892349801394,346
07020,3,2,16,TEPEYAC INSURGENTES,GUSTAVO A MADERO,19.48624,-99.120331,0.06086341118188252,0.08304498269896193,3742,1100,0.058598166106256885,347
07040,3,2,16,NUEVA ATZACOALCO,GUSTAVO A MADERO,19.49896,-99.096107,0.025477707006369428,0.03460207612456748,3742,1100,0.029794040725475354,348
07050,3,1,15,VILLA GUSTAVO A MADERO,GUSTAVO A MADERO,19.482517,-99.113617,0.012738853503184714,0.01730103806228374,3742,1005,0.04405196710594899,349
07058,3,NA,NA,ARAGON,GUSTAVO A MADERO,19.482935,-99.106804,0.004953998584571833,0,3742,885,0.009624729886982215,350
07070,3,2,16,,GUSTAVO A MADERO,19.485624,-99.109245,0.008492569002123142,0.01384083044982699,3742,1100,0.06403140293593852,351
07090,3,2,16,ATZACOALCO CTM,GUSTAVO A MADERO,19.509541,-99.101486,0.009907997169143666,0.02422145328719723,3742,1100,0.06577973680620808,352
07100,3,NA,NA,CUAUTEPEC DE MADERO,GUSTAVO A MADERO,19.550291,-99.136642,0.0014154281670205238,0,3742,885,0.037514301363193905,353
07140,3,NA,NA,VALLE DE MADERO,GUSTAVO A MADERO,19.563261,-99.132187,0.005661712668082095,0.0034602076124567475,3742,885,0.07000111702675442,354
07160,3,NA,NA,LOMA LA PALMA,GUSTAVO A MADERO,19.555628,-99.14241,0.004246284501061571,0.0034602076124567475,3742,885,0.08557945283098706,355
07170,3,NA,NA,PALMATITLA,GUSTAVO A MADERO,19.553417,-99.132751,0,0,3742,885,0.03331280407956505,356
07199,3,2,16,ESTRELLA,GUSTAVO A MADERO,19.541389,-99.132462,0,0,3742,1100,0.018579176308430805,357
07200,3,NA,NA,CUAUTEPEC DE MADERO,GUSTAVO A MADERO,19.544849,-99.139503,0.003538570417551309,0.006920415224913495,3742,885,0.03945751651071988,358
07209,3,NA,NA,GUADALUPE VICTORIA I,GUSTAVO A MADERO,19.538063,-99.140678,0.0028308563340410475,0.0034602076124567475,3742,885,0.003163889369253997,359
07210,3,NA,NA,CHALMA DE GUADALUPE,GUSTAVO A MADERO,19.547724,-99.159637,0.004953998584571833,0,3742,885,0.14485221743034757,360
07230,3,NA,NA,ZONA ESCOLAR,GUSTAVO A MADERO,19.541153,-99.15229,0.004246284501061571,0.006920415224913495,3742,885,0.07704888012768693,361
07259,3,NA,NA,AMPLIACION CASTILLO GRANDE CUATEPEC BARRIO BAJO,GUSTAVO A MADERO,19.53474,-99.137535,0,0,3742,885,0.008131716816185203,362
07268,3,NA,NA,SOLIDARIDAD NACIONAL,GUSTAVO A MADERO,19.531977,-99.154129,0.0028308563340410475,0.006920415224913495,3742,885,0.024771050713152904,363
07269,3,NA,NA,EL ARBOLILLO,GUSTAVO A MADERO,19.528934,-99.1464,0,0,3742,885,0.03443917883538151,364
07270,3,1,15,RESIDENCIAL ACUEDUCTO DE GUADALUPE,GUSTAVO A MADERO,19.523809,-99.148117,0.02335456475583864,0.020761245674740483,3742,1005,0.0409204836201304,365
07279,3,NA,NA,ACUEDUCTO DE GUADALUPE,GUSTAVO A MADERO,19.528006,-99.152122,0.003538570417551309,0.006920415224913495,3742,885,0.035593508377448346,366
07280,3,NA,NA,JORGE NEGRETE,GUSTAVO A MADERO,19.524422,-99.142593,0.006369426751592357,0.010380622837370242,3742,885,0.052507929051245024,367
07290,3,NA,NA,LA PASTORA,GUSTAVO A MADERO,19.525345,-99.139015,0.005661712668082095,0.010380622837370242,3742,885,0.036334262730064563,368
07300,3,1,15,LINDAVISTA,GUSTAVO A MADERO,19.491867,-99.130089,0.18259023354564755,0.2560553633217993,3742,1005,0.17671756991739399,369
07310,3,NA,NA,CANDELARIA TICOMAN,GUSTAVO A MADERO,19.520216,-99.135933,0,0,3742,885,0.03698637656736515,370
07320,3,1,15,LA ESCALERA,GUSTAVO A MADERO,19.510962,-99.135574,0.019815994338287332,0.031141868512110725,3742,1005,0.06606920619788348,371
07330,3,1,15,SANTA MARIA TICOMAN,GUSTAVO A MADERO,19.516357,-99.131653,0.012031139419674451,0.01730103806228374,3742,1005,0.02701992192037218,372
07340,3,1,15,SAN JOSE TICOMAN,GUSTAVO A MADERO,19.509235,-99.129471,0.014861995753715499,0.01384083044982699,3742,1005,0.0701980789441172,373
07359,3,1,15,RESIDENCIAL ZACATENCO,GUSTAVO A MADERO,19.514736,-99.124542,0.0028308563340410475,0.0034602076124567475,3742,1005,0.017047177314078284,374
07369,3,1,15,RESIDENCIAL ZACATENCO,GUSTAVO A MADERO,19.502275,-99.124855,0.026185421089879687,0.03806228373702422,3742,1005,0.06636466966340888,375
07370,3,1,15,CAPULTITLAN,GUSTAVO A MADERO,19.478029,-99.135582,0.01132342533616419,0.02422145328719723,3742,1005,0.017714919274357928,376
07380,3,1,15,,GUSTAVO A MADERO,19.477571,-99.136292,0.004953998584571833,0.01384083044982699,3742,1005,0.023897389534830966,377
07400,3,2,16,GRANJAS MODERNAS,GUSTAVO A MADERO,19.483692,-99.097778,0.01627742392073602,0.010380622837370242,3742,1100,0.025687265025103944,378
07410,3,2,16,VILLA HERMOSA,GUSTAVO A MADERO,19.50242,-99.092682,0.026185421089879687,0.010380622837370242,3742,1100,0.03644506532950308,379
07420,3,2,16,NUEVA ATZACOALCO,GUSTAVO A MADERO,19.493401,-99.087982,0.0021231422505307855,0.006920415224913495,3742,1100,0.14709409239780988,380
07430,3,NA,NA,OBRERO,GUSTAVO A MADERO,19.499287,-99.093102,0,0,3742,885,0.01225244598442193,381
07440,3,2,16,VASCO DE QUIROGA,GUSTAVO A MADERO,19.496176,-99.091087,0.0028308563340410475,0.006920415224913495,3742,1100,0.041455714091589956,382
07450,3,2,16,DM NACIONAL SAN PEDRO EL CHICO,GUSTAVO A MADERO,19.476774,-99.094475,0.009200283085633405,0.01384083044982699,3742,1100,0.04937114118737025,383
07456,3,NA,NA,COYOL,GUSTAVO A MADERO,19.485395,-99.090851,0,0,3742,885,0,384
07460,3,2,16,GRANJAS MODERNAS,GUSTAVO A MADERO,19.479176,-99.100616,0.060155697098372256,0.031141868512110725,3742,1100,0.030589503789124235,385
07469,3,2,16,CONSTITUCION DE LA REPUBLICA,GUSTAVO A MADERO,19.482721,-99.101402,0.0028308563340410475,0.006920415224913495,3742,1100,0.04302977670818923,386
07470,3,2,16,AMPLIACION SAN JUAN DE ARAGON,GUSTAVO A MADERO,19.475908,-99.105293,0.03821656050955414,0.05536332179930796,3742,1100,0.04496438775180233,387
07480,3,2,16,SAN PEDRO EL CHICO,GUSTAVO A MADERO,19.471596,-99.09816,0.003538570417551309,0.006920415224913495,3742,1100,0.03242866292126364,388
07500,3,2,16,LA PRADERA,GUSTAVO A MADERO,19.478849,-99.065376,0.004246284501061571,0.010380622837370242,3742,1100,0.0314586203930741,389
07510,3,2,16,SAN FELIPE DE JESUS,GUSTAVO A MADERO,19.495398,-99.075874,0.014861995753715499,0.02768166089965398,3742,1100,0.16882506120402613,390
07520,3,2,16,25 DE JULIO,GUSTAVO A MADERO,19.495804,-99.081688,0.0014154281670205238,0.0034602076124567475,3742,1100,0.018216852361403007,391
07530,3,2,16,CAMPESTRE ARAGON,GUSTAVO A MADERO,19.488651,-99.079651,0.004246284501061571,0.0034602076124567475,3742,1100,0.0752720644746788,392
07550,3,2,16,PROVIDENCIA,GUSTAVO A MADERO,19.481525,-99.071671,0.003538570417551309,0.006920415224913495,3742,1100,0.0776624187756688,393
07570,3,NA,NA,VILLA DE ARAGON,GUSTAVO A MADERO,19.464941,-99.059258,0.0021231422505307855,0.0034602076124567475,3742,885,0.022614707673381605,394
07580,3,2,16,AMPLIACION CASAS ALEMAN,GUSTAVO A MADERO,19.475409,-99.085075,0.008492569002123142,0.010380622837370242,3742,1100,0.0782338803452121,395
07600,3,NA,NA,PROGRESO NACIONAL,GUSTAVO A MADERO,19.51976,-99.159447,0.007077140835102618,0.01384083044982699,3742,885,0.05506168575328927,396
07620,3,1,15,SANTA ROSA,GUSTAVO A MADERO,19.521931,-99.167099,0.02335456475583864,0.03806228373702422,3742,1005,0.04748896613414101,397
07630,3,NA,NA,SAN JOSE DE LA ESCALERA,GUSTAVO A MADERO,19.526678,-99.165443,0.025477707006369428,0.04498269896193772,3742,885,0.030619946538554318,398
07640,3,NA,NA,SANTIAGO ATEPETLAC,GUSTAVO A MADERO,19.525042,-99.159241,0,0,3742,885,0.01339358966463728,399
07650,3,NA,NA,PROGRESO NACIONAL,GUSTAVO A MADERO,19.519514,-99.163399,0.0014154281670205238,0,3742,885,0.021701002281592538,400
07670,3,NA,NA,GUADALUPE PROLETARIA,GUSTAVO A MADERO,19.52103,-99.157532,0,0,3742,885,0.026618425038876153,401
07680,3,NA,NA,GUADALUPE PROLETARIA,GUSTAVO A MADERO,19.522289,-99.152336,7.077140835102619e-4,0,3742,885,0.010749752182440947,402
07700,3,1,15,NUEVA INDUSTRIAL VALLEJO,GUSTAVO A MADERO,19.508091,-99.150391,0.11606510969568294,0.1314878892733564,3742,1005,0.29549827100214976,403
07707,3,1,15,SIETE MARAVILLAS,GUSTAVO A MADERO,19.516142,-99.146408,0.00778485491861288,0.01730103806228374,3742,1005,0.023208656895274876,404
07708,3,1,15,TORRES DE LINDA VISTA,GUSTAVO A MADERO,19.508911,-99.14666,0.01556970983722576,0.01730103806228374,3742,1005,0.027684217097841392,405
07720,3,1,15,LINDAVISTA VALLEJO,GUSTAVO A MADERO,19.499346,-99.150841,0.0014154281670205238,0,3742,1005,0.005189542651118904,406
07730,3,1,15,SAN BARTOLO ATEPEHUACAN,GUSTAVO A MADERO,19.49262,-99.142235,0.03326256192498231,0.04498269896193772,3742,1005,0.05879804042222873,407
07739,3,1,15,NUEVA INDUSTRIAL VALLEJO,GUSTAVO A MADERO,19.496206,-99.141716,0.0014154281670205238,0.0034602076124567475,3742,1005,0.009609233046681582,408
07740,3,1,15,VALLE DEL TEPEYAC,GUSTAVO A MADERO,19.488749,-99.140366,0,0,3742,1005,0.010321189904898435,409
07750,3,1,15,NUEVA VALLEJO,GUSTAVO A MADERO,19.493338,-99.151413,0.038924274593064405,0.0726643598615917,3742,1005,0.0723382955860408,410
07755,3,1,15,LINDAVISTA VALLEJO,GUSTAVO A MADERO,19.494448,-99.148293,7.077140835102619e-4,0,3742,1005,0.016852921071279243,411
07760,3,1,15,MAGDALENA DE LAS SALINAS,GUSTAVO A MADERO,19.482571,-99.140617,0.08846426043878274,0.11072664359861592,3742,1005,0.11556967640931748,412
07770,3,1,15,AMPLIACION PANAMERICANA,GUSTAVO A MADERO,19.478937,-99.141975,0.009907997169143666,0.010380622837370242,3742,1005,0.016006517784162764,413
07780,3,1,15,DEFENSORES DE LA REPUBLICA,GUSTAVO A MADERO,19.472879,-99.142693,0.009200283085633405,0.010380622837370242,3742,1005,0.025059080311147036,414
07790,3,1,15,VALLEJO PONIENTE,GUSTAVO A MADERO,19.474211,-99.142128,0.029016277423920735,0.03806228373702422,3742,1005,0.030541367259343335,415
07800,3,2,16,INDUSTRIAL,GUSTAVO A MADERO,19.474442,-99.125519,0.07360226468506724,0.09688581314878893,3742,1100,0.09619075874092538,416
07810,3,2,16,ESTRELLA,GUSTAVO A MADERO,19.476078,-99.118507,0.01910828025477707,0.02768166089965398,3742,1100,0.04474548274324277,417
07820,3,2,16,TRES ESTRELLAS,GUSTAVO A MADERO,19.471117,-99.107613,0.012738853503184714,0.02768166089965398,3742,1100,0.038243722643421574,418
07830,3,2,16,GERTRUDIS SANCHEZ,GUSTAVO A MADERO,19.470142,-99.105225,0.0014154281670205238,0,3742,1100,0.009348763878054956,419
07838,3,2,16,GERTRUDIS SANCHEZ 2A SECCION,GUSTAVO A MADERO,19.462116,-99.102287,0.007077140835102618,0.01730103806228374,3742,1100,0.0312088812559023,420
07839,3,2,16,GERTRUDIS SANCHEZ,GUSTAVO A MADERO,19.467295,-99.099472,0.014154281670205236,0.0034602076124567475,3742,1100,0.03443917883538151,421
07840,3,2,16,GUADALUPE TEPEYAC,GUSTAVO A MADERO,19.466719,-99.121445,0.03821656050955414,0.05190311418685121,3742,1100,0.07798119496164337,422
07850,3,2,16,BONDOJITO,GUSTAVO A MADERO,19.467068,-99.10936,0.029016277423920735,0.03460207612456748,3742,1100,0.03889888641895039,423
07858,3,2,16,BONDOJITO,GUSTAVO A MADERO,19.464315,-99.106529,0.0028308563340410475,0.0034602076124567475,3742,1100,0.0050782542718470275,424
07859,3,2,16,MARTIRES DE RIO BLANCO,GUSTAVO A MADERO,19.462135,-99.105789,0.0014154281670205238,0.0034602076124567475,3742,1100,0.006955324942969481,425
07860,3,2,16,TABLAS DE SAN AGUSTIN,GUSTAVO A MADERO,19.464781,-99.113556,0.010615711252653927,0.01384083044982699,3742,1100,0.024455899745877308,426
07870,3,2,16,VALLEJO,GUSTAVO A MADERO,19.467594,-99.130684,0.08421797593772117,0.09688581314878893,3742,1100,0.10808476809122013,427
07880,3,1,15,DEFENSORES DE LA REPUBLICA,GUSTAVO A MADERO,19.46236,-99.116051,0.00778485491861288,0.010380622837370242,3742,1005,0.021095722493856262,428
07890,3,4,18,LA JOYA,GUSTAVO A MADERO,19.45672,-99.108208,0.007077140835102618,0.01384083044982699,3742,767,0.07180568720621665,429
07899,3,2,16,MALINCHE,GUSTAVO A MADERO,19.452888,-99.104393,0.006369426751592357,0.006920415224913495,3742,1100,0.01055360675815312,430
07900,3,2,16,CUCHILLA DEL TESORO,GUSTAVO A MADERO,19.447412,-99.061333,0.0021231422505307855,0.006920415224913495,3742,1100,0.04122617733454542,431
07918,3,2,16,,GUSTAVO A MADERO,19.469481,-99.065323,0.0028308563340410475,0.006920415224913495,3742,1100,0.05564985459847447,432
07919,3,2,16,SAN JUAN DE RAGON,GUSTAVO A MADERO,19.467722,-99.081917,0.0021231422505307855,0.006920415224913495,3742,1100,0.011828631066439534,433
